day,run_id,audit_file,platform_id,version,git_commit,git_dirty,experiment_id,experiment_phase,protocol_version,audit_schema_version,vlm_model,vlm_model_digest,vlm_quantization,ollama_version,gpu_driver_version,sas_text_version,m3_jaccard_threshold,m3_abstention_margin,geojson_md5,route_graph_md5,route_graph_source,memory_digest_path,memory_status,memory_loaded,memory_digest_hash,memory_digest_size_bytes,m3_preferences_count,poi_signatures_loaded,pose_based_radius_m,odom_topic,yolo_dedup_radius_m,yolo_min_observations,context_server,context_server_url,policy_path,platform_profile,decision_records
day2_20260821,20260821_134402,day2_20260821/logs/audit_20260821_134402.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_134532,day2_20260821/logs/audit_20260821_134532.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_134645,day2_20260821/logs/audit_20260821_134645.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_134743,day2_20260821/logs/audit_20260821_134743.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_134844,day2_20260821/logs/audit_20260821_134844.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_135001,day2_20260821/logs/audit_20260821_135001.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_135113,day2_20260821/logs/audit_20260821_135113.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",2
day2_20260821,20260821_135311,day2_20260821/logs/audit_20260821_135311.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_135419,day2_20260821/logs/audit_20260821_135419.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_135551,day2_20260821/logs/audit_20260821_135551.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_135704,day2_20260821/logs/audit_20260821_135704.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E7,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_140457,day2_20260821/logs/audit_20260821_140457.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E6,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/digest_gol/memory_digest.json,empty,False,,0,0,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_140856,day2_20260821/logs/audit_20260821_140856.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E6,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/digest_gol/memory_digest.json,empty,False,,0,0,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_142326,day2_20260821/logs/audit_20260821_142326.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E6,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/digest_gol/memory_digest.json,empty,False,,0,0,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_142441,day2_20260821/logs/audit_20260821_142441.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E6,,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/digest_gol/memory_digest.json,empty,False,,0,0,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_143549,day2_20260821/logs/audit_20260821_143549.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.0,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_143713,day2_20260821/logs/audit_20260821_143713.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.0,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_143913,day2_20260821/logs/audit_20260821_143913.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144018,day2_20260821/logs/audit_20260821_144018.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144154,day2_20260821/logs/audit_20260821_144154.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144333,day2_20260821/logs/audit_20260821_144333.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144452,day2_20260821/logs/audit_20260821_144452.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144613,day2_20260821/logs/audit_20260821_144613.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144722,day2_20260821/logs/audit_20260821_144722.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_144850,day2_20260821/logs/audit_20260821_144850.jsonl,xplorer-c,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.1,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.159:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/odom,1.5,3,http://192.168.53.159:8080,http://192.168.53.159:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'dual-rpi5', 'description': 'Xplorer-C: dual RPi5 (saim=Nav2, nav=YOLO dedicated)', 'yolo_diag_topic': None, 'battery_topics': {}}",1
day2_20260821,20260821_151342,day2_20260821/logs/audit_20260821_151342.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.0,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
day2_20260821,20260821_151517,day2_20260821/logs/audit_20260821_151517.jsonl,xplorer-b,v4.8-review,f973aa0c4920e47cdd85d7e4e263e3b66fb41ddc,False,E4,E4.0,E-2026-09,2.1,qwen3.5:4b,0c8faadc50c205b83c634430c1dae6d1a4896c9b818cb8f290aa34d535265018,Q4_K_M,ollama version is 0.30.2,580.173.02,1.2.0,0.75,0.1,2e48375071c0e4ea7cd38c0e48ef97c5,e0130b78b00ec55822dbc39a41429817,http://192.168.53.60:8080/graph,/home/fiir-eq2/Documents/VLM/sprint_73_delivery/memory/memory_digest.json,loaded,True,97241265217eb4b08e26fb718eb21f40,1844,6,15,1.5,/platform/odom/filtered,1.5,3,http://192.168.53.60:8080,http://192.168.53.60:8080,/home/fiir-eq2/Documents/VLM/policy.yaml,"{'architecture': 'single-rpi5', 'description': 'Xplorer-B: single RPi5 (Nav2 + YOLO on same processor)', 'yolo_diag_topic': '/yolo26/diagnostics', 'battery_topics': {'front': '/front_battery_state', 'rear': '/rear_battery_state'}}",1
